Planta;Operação;Remetente;CNPJ Rem;Cidade Rem;UF Rem;CTRC;DT Emissao CTRC;Nota Fiscal;DT Emissão NF;Qtde Volume;Vlr Mercadoria;Destinatário;CNPJ Dest;Cidade Dest;UF Dest;Tipo Agente;Agente;Dt Inicio Transporte;Agente Resumido;Prev. Entrega;Previsão Atualizada;Previsão Transportador;Condição especial;Cliente Agendado;Tipo Agenda;Cliente Premier;Site/Email/Tel;Acesso/Nome Resp;Data Agenda;Status Agenda;Ocorre Agenda;Data Entrega PR;Data Saida PR;Data Entrega DDA;Data Saida DDA;Data Entrega FINAL;Previsão Agente;Localização;Ocorrência;Detalhamento Ocorre;Resp Ocorre Int;Ocorrência Interna;Data Retorno Planta;Resp Atraso;Motivo Atraso;Ordem Status HUB;Status HUB;Performance Entrega CEVA;Performance Nova Previsão;Status Entrega;Região;Modal;Performance Entrega Agente;Teste1;Teste2;Status XD;Aging;Teste5;Status Congelado;Previsão Congelada;Ocorrência Base Congelada;Status Entrega x Agenda;Lead Time;Chave lead Time;Agente Entrega;Critico;Fil Origem Alfa;Peso Bruto;Peso Liquido;Email;Chave;Meta Operação;Desti Resumido;Status Resumido Agenda;Aging Processo Em Aberto;Status Agenda Resumido 2;Dt Corte;Filial;Data Entrega Final (Tratado);DT Emissão CTRC (Tratado);Performance Entrega CEVA + Transferência
VALINHOS;RODOVIARIO LTL;EATON LTDA;5,46E+13;Valinhos;SP;119106;11/09/2026;895742;09/09/2026;1;727,47;CIA BRASILEIRA DE DIST AUTO SA;4,26E+13;CONTAGEM;MG;Agregado;FEDERAL TRANSP. LTDA;11/09/2026;XD BETIM;15/09/2026;16/09/2026;03/01/1900;;Sim;PORTAL;;https://app.brautoparts.com.br/;;16/09/2026;Agendado;;;;;;;;Unidade Origem;11/09 em Transferencia Interna CEVA;;CEVA;Transferência Interna CEVA;;;;;;Em Trânsito no Prazo;Em Transito no Prazo;Pendente Entrega;SUDESTE;RODOVIARIO;Em Trânsito no Prazo;;4258009200;;Expedido;;;;;;2;VALINHOSRODOVIARIO LTLCONTAGEM;NORTEX;;;;;"Aline.Rodrigues@Cevalogistics.com;ValdeirGoncalvesMota.Junior@Cevalogistics.com;Gabriel.Pires.Andrade@Cevalogistics.com;Felipe.Mateus.Ferreira.Silva@cevalogistics.com;Marcos.Rosa@cevalogistics.com;Rogerio.Ostan@cevalogistics.com;Aline.Rodrigues@Cevalogistics.com";1,19107E+11;0,96;CIA BRASILEIRA;Agendado;3 até 5 Dias;Agendado;=> 01/03; Betim;00/01/1900;11/09/2026;Em Trânsito no Prazo
VALINHOS;RODOVIARIO LTL;EATON LTDA;5,46E+13;Valinhos;SP;119108;11/09/2026;893615;07/09/2026;3;591,09;CIA BRASILEIRA DE DIST AUTO SA;4,26E+13;VARGINHA;MG;Agregado;FEDERAL TRANSP. LTDA;11/09/2026;XD BETIM;15/09/2026;15/09/2026;03/01/1900;;Sim;PORTAL;;https://app.brautoparts.com.br/;;;Solicitar Agenda;;;;;;;;Unidade Origem;11/09 em Transferencia Interna CEVA;;CEVA;Transferência Interna CEVA;;;;;;Em Trânsito no Prazo;Em Transito no Prazo;Pendente Entrega;SUDESTE;RODOVIARIO;Em Trânsito no Prazo;;4258009200;;Expedido;;;;;;2;VALINHOSRODOVIARIO LTLVARGINHA;NORTEX;;;;;"Aline.Rodrigues@Cevalogistics.com;ValdeirGoncalvesMota.Junior@Cevalogistics.com;Gabriel.Pires.Andrade@Cevalogistics.com;Felipe.Mateus.Ferreira.Silva@cevalogistics.com;Marcos.Rosa@cevalogistics.com;Rogerio.Ostan@cevalogistics.com;Aline.Rodrigues@Cevalogistics.com";1,19109E+11;0,96;CIA BRASILEIRA;Pendente;3 até 5 Dias;Pendente Agenda;=> 01/03;;00/01/1900;11/09/2026;Em Trânsito no Prazo
VALINHOS;RODOVIARIO LTL;EATON LTDA;5,46E+13;Valinhos;SP;119108;11/09/2026;893603;07/09/2026;1;699,8;CIA BRASILEIRA DE DIST AUTO SA;4,26E+13;VARGINHA;MG;Agregado;FEDERAL TRANSP. LTDA;11/09/2026;XD BETIM;15/09/2026;15/09/2026;03/01/1900;;Sim;PORTAL;;https://app.brautoparts.com.br/;;;Solicitar Agenda;;;;;;;;Unidade Origem;11/09 em Transferencia Interna CEVA;;CEVA;Transferência Interna CEVA;;;;;;Em Trânsito no Prazo;Em Transito no Prazo;Pendente Entrega;SUDESTE;RODOVIARIO;Em Trânsito no Prazo;;4258009200;;Expedido;;;;;;2;VALINHOSRODOVIARIO LTLVARGINHA;NORTEX;;;;;"Aline.Rodrigues@Cevalogistics.com;ValdeirGoncalvesMota.Junior@Cevalogistics.com;Gabriel.Pires.Andrade@Cevalogistics.com;Felipe.Mateus.Ferreira.Silva@cevalogistics.com;Marcos.Rosa@cevalogistics.com;Rogerio.Ostan@cevalogistics.com;Aline.Rodrigues@Cevalogistics.com";1,19109E+11;0,96;CIA BRASILEIRA;Pendente;3 até 5 Dias;Pendente Agenda;=> 01/03;;00/01/1900;11/09/2026;Em Trânsito no Prazo
VALINHOS;RODOVIARIO LTL;EATON LTDA;5,46E+13;Valinhos;SP;119108;11/09/2026;893616;07/09/2026;0;2429,6;CIA BRASILEIRA DE DIST AUTO SA;4,26E+13;VARGINHA;MG;Agregado;FEDERAL TRANSP. LTDA;11/09/2026;XD BETIM;15/09/2026;15/09/2026;03/01/1900;;Sim;PORTAL;;https://app.brautoparts.com.br/;;;Solicitar Agenda;;;;;;;;Unidade Origem;11/09 em Transferencia Interna CEVA;;CEVA;Transferência Interna CEVA;;;;;;Em Trânsito no Prazo;Em Transito no Prazo;Pendente Entrega;SUDESTE;RODOVIARIO;Em Trânsito no Prazo;;4258009200;;Expedido;;;;;;2;VALINHOSRODOVIARIO LTLVARGINHA;NORTEX;;;;;"Aline.Rodrigues@Cevalogistics.com;ValdeirGoncalvesMota.Junior@Cevalogistics.com;Gabriel.Pires.Andrade@Cevalogistics.com;Felipe.Mateus.Ferreira.Silva@cevalogistics.com;Marcos.Rosa@cevalogistics.com;Rogerio.Ostan@cevalogistics.com;Aline.Rodrigues@Cevalogistics.com";1,19109E+11;0,96;CIA BRASILEIRA;Pendente;3 até 5 Dias;Pendente Agenda;=> 01/03;;00/01/1900;11/09/2026;Em Trânsito no Prazo
VALINHOS;RODOVIARIO LTL;EATON LTDA;5,46E+13;Valinhos;SP;119108;11/09/2026;895593;09/09/2026;1;186,46;CIA BRASILEIRA DE DIST AUTO SA;4,26E+13;VARGINHA;MG;Agregado;FEDERAL TRANSP. LTDA;11/09/2026;XD BETIM;15/09/2026;15/09/2026;03/01/1900;;Sim;PORTAL;;https://app.brautoparts.com.br/;;;Solicitar Agenda;;;;;;;;Unidade Origem;11/09 em Transferencia Interna CEVA;;CEVA;Transferência Interna CEVA;;;;;;Em Trânsito no Prazo;Em Transito no Prazo;Pendente Entrega;SUDESTE;RODOVIARIO;Em Trânsito no Prazo;;4258009200;;Expedido;;;;;;2;VALINHOSRODOVIARIO LTLVARGINHA;NORTEX;;;;;"Aline.Rodrigues@Cevalogistics.com;ValdeirGoncalvesMota.Junior@Cevalogistics.com;Gabriel.Pires.Andrade@Cevalogistics.com;Felipe.Mateus.Ferreira.Silva@cevalogistics.com;Marcos.Rosa@cevalogistics.com;Rogerio.Ostan@cevalogistics.com;Aline.Rodrigues@Cevalogistics.com";1,19109E+11;0,96;CIA BRASILEIRA;Pendente;3 até 5 Dias;Pendente Agenda;=> 01/03;;00/01/1900;11/09/2026;Em Trânsito no Prazo
VALINHOS;RODOVIARIO LTL;EATON LTDA;5,46E+13;Valinhos;SP;119122;11/09/2026;893585;07/09/2026;1;955,38;CIA BRASILEIRA DE DIST AUTO SA;4,26E+13;CAMPINAS;SP;Agregado;MVT CAMPINAS - COMERCIO, LOGISTICA E;11/09/2026;MOVIMENTE;15/09/2026;16/09/2026;03/01/1900;;Sim;PORTAL;;https://app.brautoparts.com.br/;;16/09/2026;Agendado;;;;;;;;Unidade Origem;11/09 em Transferencia Interna CEVA;;CEVA;Transferência Interna CEVA;;;;;;Em Trânsito no Prazo;Em Transito no Prazo;Pendente Entrega;SUDESTE;RODOVIARIO;Em Trânsito no Prazo;;4258009200;;Expedido;;;;;;2;VALINHOSRODOVIARIO LTLCAMPINAS;NORTEX;;;;;jessicamonteiro@grupomovimente.com.br;1,19123E+11;0,96;CIA BRASILEIRA;Agendado;3 até 5 Dias;Agendado;=> 01/03;;00/01/1900;11/09/2026;Em Trânsito no Prazo
VALINHOS;RODOVIARIO LTL;EATON LTDA;5,46E+13;Valinhos;SP;119122;11/09/2026;896234;09/09/2026;1;1528,9;CIA BRASILEIRA DE DIST AUTO SA;4,26E+13;CAMPINAS;SP;Agregado;MVT CAMPINAS - COMERCIO, LOGISTICA E;11/09/2026;MOVIMENTE;15/09/2026;16/09/2026;03/01/1900;;Sim;PORTAL;;https://app.brautoparts.com.br/;;16/09/2026;Agendado;;;;;;;;Unidade Origem;11/09 em Transferencia Interna CEVA;;CEVA;Transferência Interna CEVA;;;;;;Em Trânsito no Prazo;Em Transito no Prazo;Pendente Entrega;SUDESTE;RODOVIARIO;Em Trânsito no Prazo;;4258009200;;Expedido;;;;;;2;VALINHOSRODOVIARIO LTLCAMPINAS;NORTEX;;;;;jessicamonteiro@grupomovimente.com.br;1,19123E+11;0,96;CIA BRASILEIRA;Agendado;3 até 5 Dias;Agendado;=> 01/03;;00/01/1900;11/09/2026;Em Trânsito no Prazo
VALINHOS;RODOVIARIO LTL;EATON LTDA;5,46E+13;Valinhos;SP;119122;11/09/2026;896096;09/09/2026;1;261,44;CIA BRASILEIRA DE DIST AUTO SA;4,26E+13;CAMPINAS;SP;Agregado;MVT CAMPINAS - COMERCIO, LOGISTICA E;11/09/2026;MOVIMENTE;15/09/2026;16/09/2026;03/01/1900;;Sim;PORTAL;;https://app.brautoparts.com.br/;;16/09/2026;Agendado;;;;;;;;Unidade Origem;11/09 em Transferencia Interna CEVA;;CEVA;Transferência Interna CEVA;;;;;;Em Trânsito no Prazo;Em Transito no Prazo;Pendente Entrega;SUDESTE;RODOVIARIO;Em Trânsito no Prazo;;4258009200;;Expedido;;;;;;2;VALINHOSRODOVIARIO LTLCAMPINAS;NORTEX;;;;;jessicamonteiro@grupomovimente.com.br;1,19123E+11;0,96;CIA BRASILEIRA;Agendado;3 até 5 Dias;Agendado;=> 01/03;;00/01/1900;11/09/2026;Em Trânsito no Prazo
VALINHOS;RODOVIARIO LTL;EATON LTDA;5,46E+13;Valinhos;SP;119122;11/09/2026;893620;07/09/2026;3;1411,81;CIA BRASILEIRA DE DIST AUTO SA;4,26E+13;CAMPINAS;SP;Agregado;MVT CAMPINAS - COMERCIO, LOGISTICA E;11/09/2026;MOVIMENTE;15/09/2026;16/09/2026;03/01/1900;;Sim;PORTAL;;https://app.brautoparts.com.br/;;16/09/2026;Agendado;;;;;;;;Unidade Origem;11/09 em Transferencia Interna CEVA;;CEVA;Transferência Interna CEVA;;;;;;Em Trânsito no Prazo;Em Transito no Prazo;Pendente Entrega;SUDESTE;RODOVIARIO;Em Trânsito no Prazo;;4258009200;;Expedido;;;;;;2;VALINHOSRODOVIARIO LTLCAMPINAS;NORTEX;;;;;jessicamonteiro@grupomovimente.com.br;1,19123E+11;0,96;CIA BRASILEIRA;Agendado;3 até 5 Dias;Agendado;=> 01/03;;00/01/1900;11/09/2026;Em Trânsito no Prazo
VALINHOS;RODOVIARIO LTL;EATON LTDA;5,46E+13;Valinhos;SP;119122;11/09/2026;895706;09/09/2026;1;2688,35;CIA BRASILEIRA DE DIST AUTO SA;4,26E+13;CAMPINAS;SP;Agregado;MVT CAMPINAS - COMERCIO, LOGISTICA E;11/09/2026;MOVIMENTE;15/09/2026;16/09/2026;03/01/1900;;Sim;PORTAL;;https://app.brautoparts.com.br/;;16/09/2026;Agendado;;;;;;;;Unidade Origem;11/09 em Transferencia Interna CEVA;;CEVA;Transferência Interna CEVA;;;;;;Em Trânsito no Prazo;Em Transito no Prazo;Pendente Entrega;SUDESTE;RODOVIARIO;Em Trânsito no Prazo;;4258009200;;Expedido;;;;;;2;VALINHOSRODOVIARIO LTLCAMPINAS;NORTEX;;;;;jessicamonteiro@grupomovimente.com.br;1,19123E+11;0,96;CIA BRASILEIRA;Agendado;3 até 5 Dias;Agendado;=> 01/03;;00/01/1900;11/09/2026;Em Trânsito no Prazo
VALINHOS;RODOVIARIO LTL;EATON LTDA;5,46E+13;Valinhos;SP;119122;11/09/2026;896323;09/09/2026;1;1200,28;CIA BRASILEIRA DE DIST AUTO SA;4,26E+13;CAMPINAS;SP;Agregado;MVT CAMPINAS - COMERCIO, LOGISTICA E;11/09/2026;MOVIMENTE;15/09/2026;16/09/2026;03/01/1900;;Sim;PORTAL;;https://app.brautoparts.com.br/;;16/09/2026;Agendado;;;;;;;;Unidade Origem;11/09 em Transferencia Interna CEVA;;CEVA;Transferência Interna CEVA;;;;;;Em Trânsito no Prazo;Em Transito no Prazo;Pendente Entrega;SUDESTE;RODOVIARIO;Em Trânsito no Prazo;;4258009200;;Expedido;;;;;;2;VALINHOSRODOVIARIO LTLCAMPINAS;NORTEX;;;;;jessicamonteiro@grupomovimente.com.br;1,19123E+11;0,96;CIA BRASILEIRA;Agendado;3 até 5 Dias;Agendado;=> 01/03;;00/01/1900;11/09/2026;Em Trânsito no Prazo
VALINHOS;RODOVIARIO LTL;EATON LTDA;5,46E+13;Valinhos;SP;119122;11/09/2026;896007;09/09/2026;1;741,81;CIA BRASILEIRA DE DIST AUTO SA;4,26E+13;CAMPINAS;SP;Agregado;MVT CAMPINAS - COMERCIO, LOGISTICA E;11/09/2026;MOVIMENTE;15/09/2026;16/09/2026;03/01/1900;;Sim;PORTAL;;https://app.brautoparts.com.br/;;16/09/2026;Agendado;;;;;;;;Unidade Origem;11/09 em Transferencia Interna CEVA;;CEVA;Transferência Interna CEVA;;;;;;Em Trânsito no Prazo;Em Transito no Prazo;Pendente Entrega;SUDESTE;RODOVIARIO;Em Trânsito no Prazo;;4258009200;;Expedido;;;;;;2;VALINHOSRODOVIARIO LTLCAMPINAS;NORTEX;;;;;jessicamonteiro@grupomovimente.com.br;1,19123E+11;0,96;CIA BRASILEIRA;Agendado;3 até 5 Dias;Agendado;=> 01/03;;00/01/1900;11/09/2026;Em Trânsito no Prazo
VALINHOS;RODOVIARIO LTL;EATON LTDA;5,46E+13;Valinhos;SP;119122;11/09/2026;895835;09/09/2026;0;378,5;CIA BRASILEIRA DE DIST AUTO SA;4,26E+13;CAMPINAS;SP;Agregado;MVT CAMPINAS - COMERCIO, LOGISTICA E;11/09/2026;MOVIMENTE;15/09/2026;16/09/2026;03/01/1900;;Sim;PORTAL;;https://app.brautoparts.com.br/;;16/09/2026;Agendado;;;;;;;;Unidade Origem;11/09 em Transferencia Interna CEVA;;CEVA;Transferência Interna CEVA;;;;;;Em Trânsito no Prazo;Em Transito no Prazo;Pendente Entrega;SUDESTE;RODOVIARIO;Em Trânsito no Prazo;;4258009200;;Expedido;;;;;;2;VALINHOSRODOVIARIO LTLCAMPINAS;NORTEX;;;;;jessicamonteiro@grupomovimente.com.br;1,19123E+11;0,96;CIA BRASILEIRA;Agendado;3 até 5 Dias;Agendado;=> 01/03;;00/01/1900;11/09/2026;Em Trânsito no Prazo
VALINHOS;RODOVIARIO LTL;EATON LTDA;5,46E+13;Valinhos;SP;119122;11/09/2026;894222;08/09/2026;1;553,18;CIA BRASILEIRA DE DIST AUTO SA;4,26E+13;CAMPINAS;SP;Agregado;MVT CAMPINAS - COMERCIO, LOGISTICA E;11/09/2026;MOVIMENTE;15/09/2026;16/09/2026;03/01/1900;;Sim;PORTAL;;https://app.brautoparts.com.br/;;16/09/2026;Agendado;;;;;;;;Unidade Origem;11/09 em Transferencia Interna CEVA;;CEVA;Transferência Interna CEVA;;;;;;Em Trânsito no Prazo;Em Transito no Prazo;Pendente Entrega;SUDESTE;RODOVIARIO;Em Trânsito no Prazo;;4258009200;;Expedido;;;;;;2;VALINHOSRODOVIARIO LTLCAMPINAS;NORTEX;;;;;jessicamonteiro@grupomovimente.com.br;1,19123E+11;0,96;CIA BRASILEIRA;Agendado;3 até 5 Dias;Agendado;=> 01/03;;00/01/1900;11/09/2026;Em Trânsito no Prazo
VALINHOS;RODOVIARIO LTL;EATON LTDA;5,46E+13;Valinhos;SP;119122;11/09/2026;895834;09/09/2026;6;3044,94;CIA BRASILEIRA DE DIST AUTO SA;4,26E+13;CAMPINAS;SP;Agregado;MVT CAMPINAS - COMERCIO, LOGISTICA E;11/09/2026;MOVIMENTE;15/09/2026;16/09/2026;03/01/1900;;Sim;PORTAL;;https://app.brautoparts.com.br/;;16/09/2026;Agendado;;;;;;;;Unidade Origem;11/09 em Transferencia Interna CEVA;;CEVA;Transferência Interna CEVA;;;;;;Em Trânsito no Prazo;Em Transito no Prazo;Pendente Entrega;SUDESTE;RODOVIARIO;Em Trânsito no Prazo;;4258009200;;Expedido;;;;;;2;VALINHOSRODOVIARIO LTLCAMPINAS;NORTEX;;;;;jessicamonteiro@grupomovimente.com.br;1,19123E+11;0,96;CIA BRASILEIRA;Agendado;3 até 5 Dias;Agendado;=> 01/03;;00/01/1900;11/09/2026;Em Trânsito no Prazo
VALINHOS;RODOVIARIO LTL;EATON LTDA;5,46E+13;Valinhos;SP;119122;11/09/2026;893621;07/09/2026;0;574,4;CIA BRASILEIRA DE DIST AUTO SA;4,26E+13;CAMPINAS;SP;Agregado;MVT CAMPINAS - COMERCIO, LOGISTICA E;11/09/2026;MOVIMENTE;15/09/2026;16/09/2026;03/01/1900;;Sim;PORTAL;;https://app.brautoparts.com.br/;;16/09/2026;Agendado;;;;;;;;Unidade Origem;11/09 em Transferencia Interna CEVA;;CEVA;Transferência Interna CEVA;;;;;;Em Trânsito no Prazo;Em Transito no Prazo;Pendente Entrega;SUDESTE;RODOVIARIO;Em Trânsito no Prazo;;4258009200;;Expedido;;;;;;2;VALINHOSRODOVIARIO LTLCAMPINAS;NORTEX;;;;;jessicamonteiro@grupomovimente.com.br;1,19123E+11;0,96;CIA BRASILEIRA;Agendado;3 até 5 Dias;Agendado;=> 01/03;;00/01/1900;11/09/2026;Em Trânsito no Prazo
VALINHOS;RODOVIARIO LTL;EATON LTDA;5,46E+13;Valinhos;SP;119126;11/09/2026;895875;09/09/2026;0;25,57;CIA BRASILEIRA DIST AUTO SA;4,26E+13;BELO HORIZONTE;MG;Agregado;FEDERAL TRANSP. LTDA;11/09/2026;XD BETIM;15/09/2026;22/09/2026;03/01/1900;;Sim;PORTAL;;https://app.brautoparts.com.br/;;22/09/2026;Agendado;;;;;;;;Unidade Origem;11/09 em Transferencia Interna CEVA;;CEVA;Transferência Interna CEVA;;;;;;Em Trânsito no Prazo;Em Transito no Prazo;Pendente Entrega;SUDESTE;RODOVIARIO;Em Trânsito no Prazo;;4258009200;;Expedido;;;;;;2;VALINHOSRODOVIARIO LTLBELO HORIZONTE;NORTEX;;;;;"Aline.Rodrigues@Cevalogistics.com;ValdeirGoncalvesMota.Junior@Cevalogistics.com;Gabriel.Pires.Andrade@Cevalogistics.com;Felipe.Mateus.Ferreira.Silva@cevalogistics.com;Marcos.Rosa@cevalogistics.com;Rogerio.Ostan@cevalogistics.com;Aline.Rodrigues@Cevalogistics.com";1,19127E+11;0,96;CIA BRASILEIRA;Agendado;3 até 5 Dias;Agendado;=> 01/03; Betim;00/01/1900;11/09/2026;Em Trânsito no Prazo
VALINHOS;RODOVIARIO LTL;EATON LTDA;5,46E+13;Valinhos;SP;119126;11/09/2026;895569;09/09/2026;2;1374,23;CIA BRASILEIRA DIST AUTO SA;4,26E+13;BELO HORIZONTE;MG;Agregado;FEDERAL TRANSP. LTDA;11/09/2026;XD BETIM;15/09/2026;22/09/2026;03/01/1900;;Sim;PORTAL;;https://app.brautoparts.com.br/;;22/09/2026;Agendado;;;;;;;;Unidade Origem;11/09 em Transferencia Interna CEVA;;CEVA;Transferência Interna CEVA;;;;;;Em Trânsito no Prazo;Em Transito no Prazo;Pendente Entrega;SUDESTE;RODOVIARIO;Em Trânsito no Prazo;;4258009200;;Expedido;;;;;;2;VALINHOSRODOVIARIO LTLBELO HORIZONTE;NORTEX;;;;;"Aline.Rodrigues@Cevalogistics.com;ValdeirGoncalvesMota.Junior@Cevalogistics.com;Gabriel.Pires.Andrade@Cevalogistics.com;Felipe.Mateus.Ferreira.Silva@cevalogistics.com;Marcos.Rosa@cevalogistics.com;Rogerio.Ostan@cevalogistics.com;Aline.Rodrigues@Cevalogistics.com";1,19127E+11;0,96;CIA BRASILEIRA;Agendado;3 até 5 Dias;Agendado;=> 01/03; Betim;00/01/1900;11/09/2026;Em Trânsito no Prazo
VALINHOS;RODOVIARIO LTL;EATON LTDA;5,46E+13;Valinhos;SP;119126;11/09/2026;895874;09/09/2026;0;204,52;CIA BRASILEIRA DIST AUTO SA;4,26E+13;BELO HORIZONTE;MG;Agregado;FEDERAL TRANSP. LTDA;11/09/2026;XD BETIM;15/09/2026;22/09/2026;03/01/1900;;Sim;PORTAL;;https://app.brautoparts.com.br/;;22/09/2026;Agendado;;;;;;;;Unidade Origem;11/09 em Transferencia Interna CEVA;;CEVA;Transferência Interna CEVA;;;;;;Em Trânsito no Prazo;Em Transito no Prazo;Pendente Entrega;SUDESTE;RODOVIARIO;Em Trânsito no Prazo;;4258009200;;Expedido;;;;;;2;VALINHOSRODOVIARIO LTLBELO HORIZONTE;NORTEX;;;;;"Aline.Rodrigues@Cevalogistics.com;ValdeirGoncalvesMota.Junior@Cevalogistics.com;Gabriel.Pires.Andrade@Cevalogistics.com;Felipe.Mateus.Ferreira.Silva@cevalogistics.com;Marcos.Rosa@cevalogistics.com;Rogerio.Ostan@cevalogistics.com;Aline.Rodrigues@Cevalogistics.com";1,19127E+11;0,96;CIA BRASILEIRA;Agendado;3 até 5 Dias;Agendado;=> 01/03; Betim;00/01/1900;11/09/2026;Em Trânsito no Prazo
VALINHOS;RODOVIARIO LTL;EATON LTDA;5,46E+13;Valinhos;SP;119126;11/09/2026;895861;09/09/2026;5;2131,57;CIA BRASILEIRA DIST AUTO SA;4,26E+13;BELO HORIZONTE;MG;Agregado;FEDERAL TRANSP. LTDA;11/09/2026;XD BETIM;15/09/2026;22/09/2026;03/01/1900;;Sim;PORTAL;;https://app.brautoparts.com.br/;;22/09/2026;Agendado;;;;;;;;Unidade Origem;11/09 em Transferencia Interna CEVA;;CEVA;Transferência Interna CEVA;;;;;;Em Trânsito no Prazo;Em Transito no Prazo;Pendente Entrega;SUDESTE;RODOVIARIO;Em Trânsito no Prazo;;4258009200;;Expedido;;;;;;2;VALINHOSRODOVIARIO LTLBELO HORIZONTE;NORTEX;;;;;"Aline.Rodrigues@Cevalogistics.com;ValdeirGoncalvesMota.Junior@Cevalogistics.com;Gabriel.Pires.Andrade@Cevalogistics.com;Felipe.Mateus.Ferreira.Silva@cevalogistics.com;Marcos.Rosa@cevalogistics.com;Rogerio.Ostan@cevalogistics.com;Aline.Rodrigues@Cevalogistics.com";1,19127E+11;0,96;CIA BRASILEIRA;Agendado;3 até 5 Dias;Agendado;=> 01/03; Betim;00/01/1900;11/09/2026;Em Trânsito no Prazo
VALINHOS;RODOVIARIO LTL;EATON LTDA;5,46E+13;Valinhos;SP;119126;11/09/2026;896318;09/09/2026;1;630,76;CIA BRASILEIRA DIST AUTO SA;4,26E+13;BELO HORIZONTE;MG;Agregado;FEDERAL TRANSP. LTDA;11/09/2026;XD BETIM;15/09/2026;22/09/2026;03/01/1900;;Sim;PORTAL;;https://app.brautoparts.com.br/;;22/09/2026;Agendado;;;;;;;;Unidade Origem;11/09 em Transferencia Interna CEVA;;CEVA;Transferência Interna CEVA;;;;;;Em Trânsito no Prazo;Em Transito no Prazo;Pendente Entrega;SUDESTE;RODOVIARIO;Em Trânsito no Prazo;;4258009200;;Expedido;;;;;;2;VALINHOSRODOVIARIO LTLBELO HORIZONTE;NORTEX;;;;;"Aline.Rodrigues@Cevalogistics.com;ValdeirGoncalvesMota.Junior@Cevalogistics.com;Gabriel.Pires.Andrade@Cevalogistics.com;Felipe.Mateus.Ferreira.Silva@cevalogistics.com;Marcos.Rosa@cevalogistics.com;Rogerio.Ostan@cevalogistics.com;Aline.Rodrigues@Cevalogistics.com";1,19127E+11;0,96;CIA BRASILEIRA;Agendado;3 até 5 Dias;Agendado;=> 01/03; Betim;00/01/1900;11/09/2026;Em Trânsito no Prazo
VALINHOS;RODOVIARIO LTL;EATON LTDA;5,46E+13;Valinhos;SP;119127;11/09/2026;896243;09/09/2026;1;2442,4;CIA BRASILEIRA DIST AUTO SA;4,26E+13;SAO JOSE DOS CAMPOS;SP;Agregado;MVT CAMPINAS - COMERCIO, LOGISTICA E;11/09/2026;MOVIMENTE;15/09/2026;15/09/2026;03/01/1900;;Sim;PORTAL;;https://app.brautoparts.com.br/;;15/09/2026;Agendado;;;;;;;;Unidade Origem;11/09 em Transferencia Interna CEVA;;CEVA;Transferência Interna CEVA;;;;;;Em Trânsito no Prazo;Em Transito no Prazo;Pendente Entrega;SUDESTE;RODOVIARIO;Em Trânsito no Prazo;;4258009200;;Expedido;;;;;;2;VALINHOSRODOVIARIO LTLSAO JOSE DOS CAMPOS;NORTEX;;;;;jessicamonteiro@grupomovimente.com.br;1,19128E+11;0,96;CIA BRASILEIRA;Agendado;3 até 5 Dias;Agendado;=> 01/03; São José Dos Campos;00/01/1900;11/09/2026;Em Trânsito no Prazo
VALINHOS;RODOVIARIO LTL;EATON LTDA;5,46E+13;Valinhos;SP;119127;11/09/2026;896288;09/09/2026;1;3520,45;CIA BRASILEIRA DIST AUTO SA;4,26E+13;SAO JOSE DOS CAMPOS;SP;Agregado;MVT CAMPINAS - COMERCIO, LOGISTICA E;11/09/2026;MOVIMENTE;15/09/2026;15/09/2026;03/01/1900;;Sim;PORTAL;;https://app.brautoparts.com.br/;;15/09/2026;Agendado;;;;;;;;Unidade Origem;11/09 em Transferencia Interna CEVA;;CEVA;Transferência Interna CEVA;;;;;;Em Trânsito no Prazo;Em Transito no Prazo;Pendente Entrega;SUDESTE;RODOVIARIO;Em Trânsito no Prazo;;4258009200;;Expedido;;;;;;2;VALINHOSRODOVIARIO LTLSAO JOSE DOS CAMPOS;NORTEX;;;;;jessicamonteiro@grupomovimente.com.br;1,19128E+11;0,96;CIA BRASILEIRA;Agendado;3 até 5 Dias;Agendado;=> 01/03; São José Dos Campos;00/01/1900;11/09/2026;Em Trânsito no Prazo
VALINHOS;RODOVIARIO LTL;EATON LTDA;5,46E+13;Valinhos;SP;119127;11/09/2026;893641;07/09/2026;1;574,4;CIA BRASILEIRA DIST AUTO SA;4,26E+13;SAO JOSE DOS CAMPOS;SP;Agregado;MVT CAMPINAS - COMERCIO, LOGISTICA E;11/09/2026;MOVIMENTE;15/09/2026;15/09/2026;03/01/1900;;Sim;PORTAL;;https://app.brautoparts.com.br/;;15/09/2026;Agendado;;;;;;;;Unidade Origem;11/09 em Transferencia Interna CEVA;;CEVA;Transferência Interna CEVA;;;;;;Em Trânsito no Prazo;Em Transito no Prazo;Pendente Entrega;SUDESTE;RODOVIARIO;Em Trânsito no Prazo;;4258009200;;Expedido;;;;;;2;VALINHOSRODOVIARIO LTLSAO JOSE DOS CAMPOS;NORTEX;;;;;jessicamonteiro@grupomovimente.com.br;1,19128E+11;0,96;CIA BRASILEIRA;Agendado;3 até 5 Dias;Agendado;=> 01/03; São José Dos Campos;00/01/1900;11/09/2026;Em Trânsito no Prazo
